image_path,predicted_score
data/processed/wikimedia_commons/images/CH/ns6/216/File:Άλπεις 63 - panoramio.jpeg,5.209042
data/processed/wikimedia_commons/images/ES/ns6/32/File:2012-01-13 13-16-51 Spain Canarias Cofete.jpeg,5.416756
data/processed/wikimedia_commons/images/FR/ns6/11564/File:Le Grand-Bornand (51050007042).jpeg,5.493674
"data/processed/wikimedia_commons/images/NO/ns6/936/File:Undredal, elv, 2017.jpeg",5.7783995
data/processed/wikimedia_commons/images/ES/ns6/3634/File:Casamanya 01.jpeg,5.2268744
data/processed/wikimedia_commons/images/UK/ns6/2342/File:Corrie Hallie - Shenevall track - geograph.org.uk - 242436.jpeg,5.2329407
data/processed/wikimedia_commons/images/IT/ns6/577/File:The Coast of Sardinia - panoramio (11).jpeg,5.3308296
data/processed/wikimedia_commons/images/CH/ns6/61/File:View on the Vuache from the Rocher de Léaz - panoramio (2).jpeg,5.263665
data/processed/wikimedia_commons/images/FR/ns6/7357/File:Lac de Sagne Enforza - panoramio.jpeg,5.3372955
data/processed/wikimedia_commons/images/TR/ns6/238/File:Nimara Cave 06.jpeg,5.1203465
"data/processed/wikimedia_commons/images/DE/ns6/6046/File:Ausblick Burgruine Hohnstein, Neustadt - Harz - panoramio.jpeg",5.178623
data/processed/wikimedia_commons/images/CH/ns6/535/File:2001-11-18 125650 CH 0019 - Säntis Churfirsten Toggenburg.jpeg,5.8108163
"data/processed/wikimedia_commons/images/IT/ns6/2538/File:Rossena Castle - Canossa, Reggio Emilia, Italy - September 25, 2012.jpeg",5.3656754
data/processed/wikimedia_commons/images/BG/ns6/39/File:Зв.Кралевдвор-средата- и Малка Каменица - panoramio.jpeg,5.3897214
data/processed/wikimedia_commons/images/PT/ns6/118/File:Sintra-Cascais (31818238146).jpeg,5.0675707
data/processed/wikimedia_commons/images/FR/ns6/10799/File:Montagne d'Entrevernes @ Belvédère @ Semnoz (51230399317).jpeg,5.2391114
data/processed/wikimedia_commons/images/IS/ns6/461/File:Iceland (20002450092).jpeg,5.361146
data/processed/wikimedia_commons/images/UK/ns6/2170/File:River between Loch Laidon and Loch Eigheach - geograph.org.uk - 2285759.jpeg,5.030163
data/processed/wikimedia_commons/images/AT/ns6/243/File:Großglockner Hochalpenstraße 21082018 160.jpeg,5.083059
data/processed/wikimedia_commons/images/TR/ns6/488/File:Bozdağ - panoramio (1).jpeg,5.2693577
data/processed/wikimedia_commons/images/IT/ns6/2098/File:Soča Kobarid.jpeg,5.185143
data/processed/wikimedia_commons/images/UK/ns6/2257/File:Loch Sleadale - geograph.org.uk - 432404.jpeg,5.860455
"data/processed/wikimedia_commons/images/IE/ns6/51/File:Dingle, Ireland (Unsplash cgoO1BE106c).jpeg",5.1979465
"data/processed/wikimedia_commons/images/IE/ns6/234/File:Dog Strand near Ballyconeely, Connemara - geograph.org.uk - 514593.jpeg",5.0551825
data/processed/wikimedia_commons/images/PT/ns6/306/File:Foz d'Égua - Portugal (21096683425).jpeg,5.0367503
"data/processed/wikimedia_commons/images/HR/ns6/41/File:Zavala, island of Hvar 20220726 02.jpeg",5.2335496
"data/processed/wikimedia_commons/images/IT/ns6/1346/File:Monte Cisa e Monte Prampa - Villa Minozzo, Reggio Emilia, Italy - June 3, 2018.jpeg",5.2787247
data/processed/wikimedia_commons/images/CH/ns6/336/File:Alm am Schoneggeli.jpeg,5.2918077
data/processed/wikimedia_commons/images/HR/ns6/119/File:Velebit - panoramio.jpeg,5.1459646
data/processed/wikimedia_commons/images/PT/ns6/6/File:Miradouro do Vale Suspenso - viewpoint of the Suspension Valley (52859674883).jpeg,5.187173
data/processed/wikimedia_commons/images/CH/ns6/67/File:Lac du Vieux Émosson @ Col des Corbeaux 01.jpeg,5.7628384
data/processed/wikimedia_commons/images/FR/ns6/9170/File:2017.01.24.-21-Paradiski-La Plagne-Dos Rond--Blick Richtung Plagne Montalbert.jpeg,5.172846
data/processed/wikimedia_commons/images/FR/ns6/11135/File:Mont Joly @ Mont Vorassay (50729332156).jpeg,5.353713
data/processed/wikimedia_commons/images/IT/ns6/2248/File:La testata della Seebertal con i suoi ghiacciai vista dalla Unterkrumpwasser. - panoramio.jpeg,5.2356515
data/processed/wikimedia_commons/images/UK/ns6/22/File:Veor Cove seen from the SW Coastal Path - geograph.org.uk - 772409.jpeg,5.5951443
data/processed/wikimedia_commons/images/CH/ns6/236/File:Luftseilbahn Grindelwald-Pfingstegg - panoramio (1).jpeg,5.443136
data/processed/wikimedia_commons/images/NO/ns6/851/File:Rossevatni DSC 0243.jpeg,5.265328
data/processed/wikimedia_commons/images/IT/ns6/1488/File:Old sound.jpeg,5.503849
data/processed/wikimedia_commons/images/ES/ns6/1855/File:Cabras en Cabeza de Hierro Menor.jpeg,5.0959864
data/processed/wikimedia_commons/images/SE/ns6/726/File:Kostersundet - KMB - 16000300022980.jpeg,5.1275177
data/processed/wikimedia_commons/images/CH/ns6/237/File:5109-5110 - Eismeer - View from Jungfraubahn.jpeg,5.753721
data/processed/wikimedia_commons/images/IE/ns6/216/File:Cuan an Mhuillin (Coonawilleen Bay) - geograph.org.uk - 1249470.jpeg,5.004015
data/processed/wikimedia_commons/images/EL/ns6/27/File:Idäische Grotte 10.jpeg,5.0347567
data/processed/wikimedia_commons/images/CH/ns6/342/File:Skigebiet Laax - panoramio (4).jpeg,5.5017896
data/processed/wikimedia_commons/images/AT/ns6/990/File:Lagen-Cup 2018 Wien Floridsdorf 146.jpeg,5.2691293
data/processed/wikimedia_commons/images/RO/ns6/505/File:Poza facuta in muntii Ciucas. Photo taken from Ciucas mountains. - panoramio.jpeg,5.7826166
data/processed/wikimedia_commons/images/EL/ns6/23/File:Agios Ioannis Koules W.jpeg,5.1747923
data/processed/wikimedia_commons/images/DE/ns6/4070/File:Flug -Nordholz-Hammelburg 2015 by-RaBoe 1047 - Fulda- Gläserzell und Aschenberg.jpeg,5.1014843
data/processed/wikimedia_commons/images/IE/ns6/311/File:Binn Ghulbain from Slieve League (12280210903).jpeg,5.0834246
data/processed/wikimedia_commons/images/FR/ns6/10927/File:Vrai sommet @ Sommet de la Dent du Cruet (50949593273).jpeg,5.1757317
"data/processed/wikimedia_commons/images/FR/ns6/8533/File:Vallon du Lou, 2004.jpeg",5.544863
data/processed/wikimedia_commons/images/DE/ns6/7014/File:2018-06-22 Berliner Meisterschaften und Jahrgangsmeisterschaften im Schwimmen 2018 (1500 m) by Sandro Halank–031.jpeg,5.3078194
"data/processed/wikimedia_commons/images/UK/ns6/1084/File:Path down to Bwlch Glas mine, Cwn Cyneiniog - geograph.org.uk - 1138740.jpeg",5.5563445
data/processed/wikimedia_commons/images/NO/ns6/2621/File:Tromsøysundet and Loavgavárri from Tromsø 2022-09-06 05.jpeg,5.08717
data/processed/wikimedia_commons/images/SI/ns6/97/File:Zahomce Slovenia.jpeg,5.0077534
data/processed/wikimedia_commons/images/PT/ns6/373/File:Vale do Rio Távora - Portugal (41436349704).jpeg,5.1517153
data/processed/wikimedia_commons/images/ES/ns6/4837/File:Playa rocas cerca des Grau.jpeg,5.0958977
"data/processed/wikimedia_commons/images/EL/ns6/176/File:Gyali from the air, Gyali, Greece.jpeg",5.545352
data/processed/wikimedia_commons/images/UK/ns6/2208/File:Mountains Near Glenshee - geograph.org.uk - 2274568.jpeg,5.226905
data/processed/wikimedia_commons/images/PT/ns6/475/File:Alto Minho (49536688631).jpeg,5.4199653
"data/processed/wikimedia_commons/images/AT/ns6/170/File:Hauerkogel, Ötztal Alps.jpeg",5.063934
data/processed/wikimedia_commons/images/UK/ns6/2452/File:Broch of Gurness in summer 2012 (22).jpeg,5.0864124
"data/processed/wikimedia_commons/images/UK/ns6/2084/File:Az Inchkeith-sziget a Forth-öbölben, Edinburgh közelében (The Inchkeith Island in the Firth of Forth, near Edinburgh) - panoramio.jpeg",5.717019
data/processed/wikimedia_commons/images/ES/ns6/3527/File:Part occidental de la Serra del Cadí des del Coll de Jou de Castellnou.jpeg,5.319695
data/processed/wikimedia_commons/images/UK/ns6/2292/File:Unnamed Bay near Fawn Pot (2) - geograph.org.uk - 1946058.jpeg,5.2175617
data/processed/wikimedia_commons/images/DE/ns6/22/File:14.06.2009. Hinterriss Eng - panoramio - Sandor Bordas (7).jpeg,5.6022797
data/processed/wikimedia_commons/images/CH/ns6/51/File:Bellagio - panoramio (3).jpeg,5.023428
"data/processed/wikimedia_commons/images/BG/ns6/39/File:Потока,оттичащ се от Самодивските ез. - panoramio.jpeg",5.0699964
data/processed/wikimedia_commons/images/UK/ns6/2261/File:Old Forest - geograph.org.uk - 881827.jpeg,5.0784683
data/processed/wikimedia_commons/images/ES/ns6/4753/File:Majorka (14366706593).jpeg,5.206236
data/processed/wikimedia_commons/images/UK/ns6/1641/File:Marker stones for the Whicham Valley^ - geograph.org.uk - 4029112.jpeg,5.21109
"data/processed/wikimedia_commons/images/CH/ns6/281/File:From Jochpass to Engstlensee , Switzerland - panoramio (14).jpeg",5.069788
data/processed/wikimedia_commons/images/FR/ns6/10661/File:Rochebrune @ Megève (51037435127).jpeg,5.092255
data/processed/wikimedia_commons/images/PT/ns6/4/File:Litoral a Oeste da Ingrina - Portugal (52468959439).jpeg,5.145367
data/processed/wikimedia_commons/images/CH/ns6/299/File:Bergtocht van S-charl naar Alp Sesvenna. 10-09-2019. (d.j.b) 20.jpeg,5.51783
"data/processed/wikimedia_commons/images/DE/ns6/130/File:Königssee, Obersee, Teufelshörner 2015-07.jpeg",5.0088015
data/processed/wikimedia_commons/images/FR/ns6/1530/File:Observatoire du pic du midi (2764211017).jpeg,5.214966
data/processed/wikimedia_commons/images/PT/ns6/118/File:Serra de Sintra - Portugal (9232303042).jpeg,5.038287
"data/processed/wikimedia_commons/images/CY/ns6/3/File:Petra tou Romiou, Kouklia, distrikt Pafos, Kypr 04.jpeg",5.328059
data/processed/wikimedia_commons/images/IT/ns6/1967/File:Piazzatorre - panoramio (1).jpeg,5.2320776
"data/processed/wikimedia_commons/images/UK/ns6/2167/File:Lochan, road and mountains - geograph.org.uk - 545822.jpeg",5.0118146
data/processed/wikimedia_commons/images/IT/ns6/1954/File:Zucco Pertusio and Torrione del Pertusio.jpeg,5.6675825
data/processed/wikimedia_commons/images/FR/ns6/11710/File:Lac de la Cour @ Le Grand-Bornand (51045090478).jpeg,5.3875146
data/processed/wikimedia_commons/images/PT/ns6/37/File:Porto de Pesca da Lapa das Pombas - Portugal (28430429672).jpeg,5.3160696
data/processed/wikimedia_commons/images/IT/ns6/997/File:Isola Capraia fom the sea - Zenobito e cala Rossa - panoramio - jeffwarder.jpeg,5.338619
data/processed/wikimedia_commons/images/PT/ns6/37/File:Litoral entre o Porto de Pesca da Lapa das Pombas e a Praia do Cavaleiro - Portugal (14809536321).jpeg,5.503769
data/processed/wikimedia_commons/images/IT/ns6/2201/File:Il gradiente.jpeg,5.4366198
data/processed/wikimedia_commons/images/UK/ns6/1933/File:Dùn Athad - geograph.org.uk - 4369156.jpeg,5.390927
data/processed/wikimedia_commons/images/UK/ns6/2100/File:Dun Dubh from the south-west - geograph.org.uk - 1493866.jpeg,5.034103
data/processed/wikimedia_commons/images/FR/ns6/8534/File:Torrent de La Rocheure direction Termignon en soirée (août 2022).jpeg,5.564172
"data/processed/wikimedia_commons/images/CH/ns6/35/File:DSC02400 - GORNERGRAT, Zermatt, CH (30151101146).jpeg",5.789571
data/processed/wikimedia_commons/images/AT/ns6/241/File:Nationalpark Hohe Tauern - Gletscherweg Innergschlöß - 30 - Auge Gottes.jpeg,5.3130836
data/processed/wikimedia_commons/images/FR/ns6/13632/File:Château de Chillon with a dramatic sunset sky.jpeg,5.2085223
data/processed/wikimedia_commons/images/SK/ns6/275/File:Vapeč nad Hornou Porubou - panoramio.jpeg,5.0978913
data/processed/wikimedia_commons/images/SE/ns6/187/File:Gröthögarna - KMB - 16001000536004.jpeg,5.2130623
data/processed/wikimedia_commons/images/FR/ns6/607/File:Lac de Nielluccio.jpeg,5.6400757
data/processed/wikimedia_commons/images/NO/ns6/1273/File:Norwegen 1998 (314) Djupvatnet (47395445131).jpeg,5.4977255
"data/processed/wikimedia_commons/images/CH/ns6/272/File:Thun, Switzerland (Unsplash 7hiYkKVmsk).jpeg",5.209727
data/processed/wikimedia_commons/images/UK/ns6/546/File:Broughton Bay - geograph.org.uk - 1490093.jpeg,5.060331
"data/processed/wikimedia_commons/images/AT/ns6/534/File:Hochtor from Hesshütte, Ennstal Alps, Austria.jpeg",5.01275
data/processed/wikimedia_commons/images/UK/ns6/2235/File:Loch Coir' a' Ghrunnda - geograph.org.uk - 9886.jpeg,5.7207813
"data/processed/wikimedia_commons/images/CH/ns6/281/File:Engstlensee (BE) - Innertkirchen , Switzerland - panoramio (7).jpeg",5.815461
data/processed/wikimedia_commons/images/IT/ns6/948/File:P3670116 Jpg (159989679).jpeg,5.418657
data/processed/wikimedia_commons/images/DE/ns6/4895/File:Hohes Lohr vom Kellerwaldturm.jpeg,5.1685405
"data/processed/wikimedia_commons/images/PL/ns6/2052/File:Widok na Tatry spod szczytu Wielkiego Rogacza, 20240407 1122 7213.jpeg",5.2802067
data/processed/wikimedia_commons/images/BG/ns6/161/File:Dolnoto Ezero panorama.jpeg,5.122515
data/processed/wikimedia_commons/images/EL/ns6/25/File:Atsipades Korakias 016.jpeg,5.4275274
data/processed/wikimedia_commons/images/IE/ns6/9/File:Rocks at Dundeady - geograph.org.uk - 2112982.jpeg,5.2281046
data/processed/wikimedia_commons/images/CH/ns6/69/File:Mountains in Sixt Fer-à-Cheval - panoramio (68).jpeg,5.179654
data/processed/wikimedia_commons/images/CH/ns6/54/File:Lago di Como sullo sfondo del Sasso San Martino.jpeg,5.751047
data/processed/wikimedia_commons/images/ES/ns6/2799/File:O Baixo Miño (49550982558).jpeg,5.0462694
data/processed/wikimedia_commons/images/IT/ns6/221/File:Panarea - panoramio (36).jpeg,5.17544
data/processed/wikimedia_commons/images/IT/ns6/1487/File:Moncuni.jpeg,5.171195
data/processed/wikimedia_commons/images/ES/ns6/3137/File:Coll de Bóixols 04.jpeg,5.170901
data/processed/wikimedia_commons/images/FR/ns6/6606/File:RNN Ristolas - Mont Viso - img 43234.jpeg,5.2123594
"data/processed/wikimedia_commons/images/ES/ns6/1585/File:Valle del Tiétar, Piedralaves.jpeg",5.064768
data/processed/wikimedia_commons/images/IE/ns6/334/File:Coast of Northwest Donegal - geograph.org.uk - 5027031.jpeg,5.1043615
data/processed/wikimedia_commons/images/TR/ns6/2558/File:Арарат тауларының жоғарыдан көрінісі.jpeg,5.1116705
data/processed/wikimedia_commons/images/IT/ns6/1953/File:Monte Croce a Esino Lario 08.jpeg,5.968874
"data/processed/wikimedia_commons/images/IT/ns6/517/File:Tavolara e Molara, viste dal villaggio ""Punta Est"" (Capo Coda Cavallo) - panoramio.jpeg",5.2190533
data/processed/wikimedia_commons/images/UK/ns6/2153/File:Stob Coir' an Albannaich - geograph.org.uk - 204698.jpeg,5.1580296
data/processed/wikimedia_commons/images/IT/ns6/1783/File:Mont Grauson.jpeg,5.1815276
data/processed/wikimedia_commons/images/UK/ns6/2209/File:Looking NE up into Loch Brandy - geograph.org.uk - 108667.jpeg,5.3080034
data/processed/wikimedia_commons/images/ES/ns6/917/File:Lepenon de ifach - panoramio.jpeg,5.558916
data/processed/wikimedia_commons/images/ES/ns6/3714/File:Parc alt pirineu 001 - richard martin.jpeg,5.3213944
data/processed/wikimedia_commons/images/BG/ns6/56/File:Край Попово ез. - panoramio (4).jpeg,5.634783
data/processed/wikimedia_commons/images/FR/ns6/11649/File:Aiguille Morris @ Refuge de la Pierre à Bérard.jpeg,5.616886
data/processed/wikimedia_commons/images/CH/ns6/208/File:0x-finsteraarhorn.jpeg,5.040156
"data/processed/wikimedia_commons/images/CH/ns6/298/File:Zernez, Unterengadin, Graubünden. 20-09-2023. (actm.) 08.jpeg",5.1246243
"data/processed/wikimedia_commons/images/NO/ns6/2259/File:Trolltindan above Raftsundet as seen from Hinnøya, 2012 October.jpeg",5.0065765
data/processed/wikimedia_commons/images/FR/ns6/12813/File:Point Sud - Champoussin - panoramio.jpeg,5.344398
data/processed/wikimedia_commons/images/ES/ns6/3810/File:Étang d'Ayès (Ariège) vu de l'aval vers l'amont.jpeg,5.6458845
data/processed/wikimedia_commons/images/UK/ns6/1274/File:View south across the moorland fringe towards Mynydd Carnguwch mountain - geograph.org.uk - 708404.jpeg,5.022052
data/processed/wikimedia_commons/images/UK/ns6/2208/File:Carn Dubh - geograph.org.uk - 209735.jpeg,5.0153027
"data/processed/wikimedia_commons/images/UK/ns6/75/File:Durdle Door , Beach and Coastline - geograph.org.uk - 1119747.jpeg",5.1923246
data/processed/wikimedia_commons/images/UK/ns6/2316/File:Li a Tuath (North Lee) - geograph.org.uk - 934854.jpeg,5.138934
"data/processed/wikimedia_commons/images/ME/ns6/8/File:Primorska Planinarska Transverzala, Montenegro 61.jpeg",5.0112243
data/processed/wikimedia_commons/images/IT/ns6/2248/File:Panoramic view onto the Gurgler Tal - panoramio (14).jpeg,5.921381
data/processed/wikimedia_commons/images/UK/ns6/841/File:From the coast path to Pwll Glas - geograph.org.uk - 1513967.jpeg,5.1157117
data/processed/wikimedia_commons/images/FR/ns6/10939/File:Brévent @ Montagne de la Côte 01.jpeg,5.1062856
data/processed/wikimedia_commons/images/IT/ns6/2098/File:Soca river in Kobarid (24).jpeg,5.3966384
data/processed/wikimedia_commons/images/DE/ns6/241/File:Berchtesgaden IMG 5394.jpeg,5.006937
"data/processed/wikimedia_commons/images/UK/ns6/2072/File:Rocky geo, Dubh Eilean - geograph.org.uk - 4089658.jpeg",5.053251
"data/processed/wikimedia_commons/images/IS/ns6/486/File:Folaldafoss, Berufjarðará and mountain terraces.jpeg",5.6771793
data/processed/wikimedia_commons/images/CH/ns6/76/File:Glaciers in Zermatt 3.jpeg,5.5832825
data/processed/wikimedia_commons/images/UK/ns6/2276/File:River Ose - geograph.org.uk - 1058004.jpeg,5.290228
data/processed/wikimedia_commons/images/CH/ns6/66/File:2018-06 Réserve naturelle nationale de Sixt-Passy 46.jpeg,5.4320173
data/processed/wikimedia_commons/images/IT/ns6/2285/File:Sunrise Rostocker Eck Schlüsselspitze.jpeg,5.071363
data/processed/wikimedia_commons/images/IE/ns6/35/File:Carrauntoohil Group from Cruach Mhor.jpeg,5.480815
data/processed/wikimedia_commons/images/SE/ns6/2678/File:Storglaciären with Kebnekaise behind 2022-08-25 25.jpeg,5.4762
data/processed/wikimedia_commons/images/PT/ns6/21/File:Litoral entre a Praia da Amoreira e a Praia da Carriagem - Portugal (15654734901).jpeg,5.373933
data/processed/wikimedia_commons/images/CH/ns6/497/File:Nenzinger Himmel-Hirschsee-04ASD.jpeg,5.404146
"data/processed/wikimedia_commons/images/UK/ns6/2109/File:Daiglen, Gannel confluence - geograph.org.uk - 342456.jpeg",5.669256
data/processed/wikimedia_commons/images/UK/ns6/2412/File:Steall Abhainn na Cloich Waterfall - geograph.org.uk - 562878.jpeg,5.160513
data/processed/wikimedia_commons/images/UK/ns6/2301/File:View west from Carn Gorm - geograph.org.uk - 2732787.jpeg,5.130274
data/processed/wikimedia_commons/images/PT/ns6/298/File:Serra da Boa Viagem (panorama) - panoramio.jpeg,5.0597067
"data/processed/wikimedia_commons/images/FR/ns6/8851/File:73260 Les Avanchers-Valmorel, France - panoramio.jpeg",5.4871845
"data/processed/wikimedia_commons/images/AL/ns6/25/File:Zagoria valley, Albania.jpeg",5.930952
data/processed/wikimedia_commons/images/CY/ns6/21/File:A@a askas village nicosia cy - panoramio (1).jpeg,5.1226697
data/processed/wikimedia_commons/images/IT/ns6/1928/File:Matterhorn at sunrise reflecting in the Riffelsee.jpeg,5.4958334
data/processed/wikimedia_commons/images/CH/ns6/66/File:Extrémité du Bout-du-Monde en direction du sud (juillet 2023).jpeg,5.6010637
data/processed/wikimedia_commons/images/IT/ns6/2180/File:Am Ufer der Kofelraster Seen.jpeg,5.144379
data/processed/wikimedia_commons/images/FR/ns6/11852/File:Mont Lachat de Thônes @ Roc de Charmieux (51278203235).jpeg,5.139328
"data/processed/wikimedia_commons/images/FR/ns6/17127/File:Aiguilles de Port-Coton, Belle-île-en-mer (48030498332).jpeg",5.1575537
data/processed/wikimedia_commons/images/PT/ns6/307/File:Parque Natural da Serra da Estrela - Covilhã - Unhais da Serra (WITH WATER).jpeg,5.3048916
data/processed/wikimedia_commons/images/CH/ns6/32/File:Gran San Bernardo - panoramio (4).jpeg,5.527369
data/processed/wikimedia_commons/images/AT/ns6/238/File:Talabfahrt nach Schwendau-Hippach - panoramio.jpeg,5.3612204
data/processed/wikimedia_commons/images/SE/ns6/646/File:Augustenhill - KMB - 16000300022098.jpeg,5.001463
data/processed/wikimedia_commons/images/IE/ns6/50/File:Slea Head - geograph.org.uk - 22264.jpeg,5.094805
data/processed/wikimedia_commons/images/ES/ns6/4265/File:A Coruña (49647988693).jpeg,5.1635246
data/processed/wikimedia_commons/images/CH/ns6/179/File:Che vedere da Belvedere - panoramio.jpeg,5.3123293
data/processed/wikimedia_commons/images/AT/ns6/226/File:Venet - panoramio (25).jpeg,5.5786767
"data/processed/wikimedia_commons/images/ES/ns6/1436/File:Port de Sóller, Spain (Unsplash GwkUawzuL50).jpeg",5.186988
"data/processed/wikimedia_commons/images/UK/ns6/2217/File:Camus Daraich, near Point of Sleat. - geograph.org.uk - 283709.jpeg",5.2276573
data/processed/wikimedia_commons/images/DE/ns6/2616/File:De Moezel bij Traben - Trarbach - panoramio (2).jpeg,5.0551543
data/processed/wikimedia_commons/images/FR/ns6/12017/File:Flaine (50887802118).jpeg,5.2850323
data/processed/wikimedia_commons/images/UK/ns6/23/File:Seals on a Rock (6046654736).jpeg,5.048113
"data/processed/wikimedia_commons/images/BG/ns6/474/File:Белоградчишки скали,Belogradchik rocks - panoramio (55).jpeg",5.0107956
data/processed/wikimedia_commons/images/UK/ns6/2403/File:View toward Aultanrynie - geograph.org.uk - 2134299.jpeg,5.1580105
data/processed/wikimedia_commons/images/TR/ns6/305/File:Bodrum - panoramio (86).jpeg,5.2270813
data/processed/wikimedia_commons/images/NO/ns6/2521/File:Tårnvatnet (1).jpeg,5.5267806
data/processed/wikimedia_commons/images/NO/ns6/771/File:Norwegen 1998 (072) Eidfjord (33909201522).jpeg,5.4152136
data/processed/wikimedia_commons/images/UK/ns6/2297/File:Shoreline of Loch Snizort - geograph.org.uk - 1308156.jpeg,5.239341
data/processed/wikimedia_commons/images/TR/ns6/419/File:Seyhan Dam Lake 02.jpeg,5.1937737
data/processed/wikimedia_commons/images/SE/ns6/2678/File:Isfallsglaciären from Tarfala 2022-08-24 09.jpeg,5.8122177
data/processed/wikimedia_commons/images/AT/ns6/421/File:Blick zum Dackstein - panoramio.jpeg,5.11384
data/processed/wikimedia_commons/images/CH/ns6/181/File:Alba sulla piana di Predarossa.jpeg,5.8660684
"data/processed/wikimedia_commons/images/UK/ns6/1899/File:Hill, Giants Causeway (49723230973).jpeg",5.507642
data/processed/wikimedia_commons/images/CH/ns6/426/File:Hoch über dem Vierwaldstätter See.jpeg,5.849285
"data/processed/wikimedia_commons/images/UK/ns6/2483/File:Sea stack, Point of Quida-stack - geograph.org.uk - 1979416.jpeg",5.196089
data/processed/wikimedia_commons/images/CH/ns6/208/File:3423 - Fiescheralp.jpeg,5.5216904
"data/processed/wikimedia_commons/images/CZ/ns6/162/File:Kamenný Újezd, Maškovec (06).jpeg",5.179969
data/processed/wikimedia_commons/images/ES/ns6/3169/File:Des del Matagalls amb els cingles de Collsacabra al fons P1230698.jpeg,5.023558
data/processed/wikimedia_commons/images/FR/ns6/10808/File:Mont Tondu 2.jpeg,5.3386183
data/processed/wikimedia_commons/images/ES/ns6/5175/File:Etangs de Bassies 18.jpeg,5.2374754
data/processed/wikimedia_commons/images/CH/ns6/294/File:Viamala Thusis Panorama 5.jpeg,5.3024416
data/processed/wikimedia_commons/images/PT/ns6/242/File:Nazaré (44687156310).jpeg,5.056304
data/processed/wikimedia_commons/images/AT/ns6/429/File:Kleinhansl 07.jpeg,5.193994
data/processed/wikimedia_commons/images/FR/ns6/10662/File:Aiguille Croche @ Sentier du Col du Joly au Col de Véry (51036236542).jpeg,5.298803
data/processed/wikimedia_commons/images/FR/ns6/11710/File:Le Grand-Bornand (51050166681).jpeg,5.042389
data/processed/wikimedia_commons/images/FR/ns6/10806/File:Crête @ Tête du Petit Torraz (51294763454).jpeg,5.1266136
"data/processed/wikimedia_commons/images/IT/ns6/153/File:Scopello, Castellammare del Golfo TP, Sicily, Italy - panoramio (1).jpeg",5.2253447
data/processed/wikimedia_commons/images/NO/ns6/1133/File:Jotunheimen mountains near Memurubu.jpeg,5.4658103
"data/processed/wikimedia_commons/images/UK/ns6/1410/File:Ellin's Tower, Holy Island, Anglesey - geograph.org.uk - 2401300.jpeg",5.063223
data/processed/wikimedia_commons/images/EL/ns6/161/File:Παραλία Σκουταρίου 0619.jpeg,5.1150513
data/processed/wikimedia_commons/images/FR/ns6/11313/File:Combe du Grand Crêt @ La Clusaz (53110231278).jpeg,5.25845
data/processed/wikimedia_commons/images/IT/ns6/2727/File:Monte Castello di Gaino Monte Pizzocolo Sasso fraz di Gargnano Garda.jpeg,5.154287
data/processed/wikimedia_commons/images/CH/ns6/30/File:Glacier de Pierre-Joseph.jpeg,5.6975927
data/processed/wikimedia_commons/images/ES/ns6/1987/File:Serra de Cardó 20171209 121112.jpeg,5.2994156
data/processed/wikimedia_commons/images/UK/ns6/733/File:Cwar y Gigfran - geograph.org.uk - 1405075.jpeg,5.1654844
data/processed/wikimedia_commons/images/CH/ns6/241/File:DFB 9 Muttbach-Belvedere 1 2021-08-20.jpeg,5.2653294
data/processed/wikimedia_commons/images/IT/ns6/437/File:Costiera amalfitana -mix- 2019 by-RaBoe 631.jpeg,5.2693987
data/processed/wikimedia_commons/images/UK/ns6/2133/File:South ridge of Ben More - geograph.org.uk - 295481.jpeg,5.360364
data/processed/wikimedia_commons/images/CH/ns6/74/File:Verbier (32698464831).jpeg,5.233058
data/processed/wikimedia_commons/images/AT/ns6/243/File:Small mountain lake (Unsplash).jpeg,5.629626
"data/processed/wikimedia_commons/images/PT/ns6/37/File:- 37 - - O MAR E AS ROCHAS – II - CABO SARDÃO, ODEMIRA, PORTUGAL (4500453710).jpeg",5.323519
data/processed/wikimedia_commons/images/FR/ns6/18614/File:Morbihan Saint-Pierre-Quiberon Beg Rohu Ecole De Voile 21092016 - panoramio - rene boulay (5).jpeg,5.0660934
"data/processed/wikimedia_commons/images/UK/ns6/2431/File:Smoo Cave, near Durness - geograph.org.uk - 448888.jpeg",5.047364
data/processed/wikimedia_commons/images/ES/ns6/16/File:Playa La Aldea V (GPS) - panoramio.jpeg,5.2022543
"data/processed/wikimedia_commons/images/IT/ns6/2165/File:Marmolada, Dolomites (agost 2013) - panoramio (5).jpeg",5.5255103
data/processed/wikimedia_commons/images/IE/ns6/337/File:A view of the Baily Lighthouse from the Howth Cliff Walk 01.jpeg,5.029736
data/processed/wikimedia_commons/images/ES/ns6/5175/File:Etang Majeur de Bassies 09.jpeg,5.156583
data/processed/wikimedia_commons/images/UK/ns6/258/File:Rockham Beach - geograph.org.uk - 875268.jpeg,5.1364164
data/processed/wikimedia_commons/images/IE/ns6/20/File:ISLA DE SKELLIG - panoramio.jpeg,5.627085
data/processed/wikimedia_commons/images/NO/ns6/3055/File:Stream at the Kjeftavannet Magerøya 2022-09-10 01.jpeg,5.271843
data/processed/wikimedia_commons/images/ME/ns6/22/File:2024-02-18 A view from hiking trail from Sveti Stasije to Mali Zalazi 2.jpeg,5.2473164
data/processed/wikimedia_commons/images/EL/ns6/11/File:Agios Pavlos Ammolofos 08.jpeg,5.360964
